id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1382698785877409804,1382698785877409804,2021-04-15 10:14:14 EDT,2021-04-15,10:14:14,-0400,1349149096909668363,potus,President Biden,,There are a lot of myths out there about the American Jobs Plan — so I asked @SecGranholm to clear a few things up.  https://t.co/FangHOgn49,en,"[{'screen_name': 'secgranholm', 'name': 'secretary jennifer granholm', 'id': '1354833262431133696'}]",[],[],650,1382,6365,[],[],https://twitter.com/POTUS/status/1382698785877409804,False,,1,https://pbs.twimg.com/media/EzBVNwxW8AsW7o0.jpg,,,,,,,[],,,,
1382675543041138692,1382675543041138692,2021-04-15 08:41:52 EDT,2021-04-15,08:41:52,-0400,1349149096909668363,potus,President Biden,,"When we’ve invested in innovation throughout our history, we’ve been rewarded in extraordinary ways.  We have that opportunity once again.  https://t.co/NI5JysMQbY",en,[],[],[],722,1586,10177,[],[],https://twitter.com/POTUS/status/1382675543041138692,False,,1,https://pbs.twimg.com/media/EzBAE2mWEAEkm0R.jpg,,,,,,,[],,,,
1382488847318188041,1382488847318188041,2021-04-14 20:20:01 EDT,2021-04-14,20:20:01,-0400,1349149096909668363,potus,President Biden,,I am immeasurably grateful for the bravery that members of our Armed Forces have shown through nearly two decades of combat and deployments in Afghanistan. They have never backed down. They have never wavered in their resolve. And they have paid a tremendous price on our behalf.  https://t.co/nbUEir0Wil,en,[],[],['https://pbs.twimg.com/media/Ey-WR8sXAAE9uzK.jpg'],1304,3482,28742,[],[],https://twitter.com/POTUS/status/1382488847318188041,False,,1,https://pbs.twimg.com/media/Ey-WR8sXAAE9uzK.jpg,,,,,,,[],,,,
1382431439170510853,1382431439170510853,2021-04-14 16:31:54 EDT,2021-04-14,16:31:54,-0400,1349149096909668363,potus,President Biden,,Our diplomacy does not hinge on having U.S. boots in harm’s way.   We have to change that thinking.,en,[],[],[],1421,3731,31234,[],[],https://twitter.com/POTUS/status/1382431439170510853,False,,0,,,,,,,,[],,,,
1382414553305255936,1382414553305255936,2021-04-14 15:24:48 EDT,2021-04-14,15:24:48,-0400,1349149096909668363,potus,President Biden,,I am now the fourth American president to preside over an American troop presence in Afghanistan.  I will not pass this responsibility to a fifth.  https://t.co/OpZK1Na5KP,en,[],[],[],1620,2780,21116,[],[],https://twitter.com/POTUS/status/1382414553305255936,False,,1,https://pbs.twimg.com/amplify_video_thumb/1382414483629486082/img/N7YGbr-FREZbDdHb.jpg,,,,,,,[],,,,
1382409575668854789,1382409575668854789,2021-04-14 15:05:01 EDT,2021-04-14,15:05:01,-0400,1349149096909668363,potus,President Biden,,"We went to Afghanistan because of the horrific attacks on 9/11 that happened 20 years ago.  That cannot explain why we should remain there in 2021.  Rather than return to war with the Taliban, we have to focus on the challenges of the future.",en,[],[],[],1813,4837,46912,[],[],https://twitter.com/POTUS/status/1382409575668854789,False,,0,,,,,,,,[],,,,
1382403602065592321,1382403602065592321,2021-04-14 14:41:17 EDT,2021-04-14,14:41:17,-0400,1349149096909668363,potus,President Biden,,It is time to end America’s longest war.   It is time for American troops to come home from Afghanistan.,en,[],[],[],5261,12230,125210,[],[],https://twitter.com/POTUS/status/1382403602065592321,False,,0,,,,,,,,[],,,,
1382400616576737287,1382400616576737287,2021-04-14 14:29:25 EDT,2021-04-14,14:29:25,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’m announcing the withdrawal of U.S. troops from Afghanistan and providing an update on the path forward. Watch live.  https://t.co/SPiLX24VdM",en,[],['https://twitter.com/i/broadcasts/1vAxRwEEQLvKl'],[],683,1776,10663,[],[],https://twitter.com/POTUS/status/1382400616576737287,False,,0,,,,,,,,[],,,,
1382379694394376194,1382379694394376194,2021-04-14 13:06:17 EDT,2021-04-14,13:06:17,-0400,1349149096909668363,potus,President Biden,,"In less than three months, we’ve more than tripled the number of daily vaccinations.  That’s progress.  https://t.co/7AbWiOIypk",en,[],[],['https://pbs.twimg.com/media/Ey8zAZRWgAA-LCp.jpg'],1587,3552,31032,[],[],https://twitter.com/POTUS/status/1382379694394376194,False,,1,https://pbs.twimg.com/media/Ey8zAZRWgAA-LCp.jpg,,,,,,,[],,,,
1382144082181558275,1382144082181558275,2021-04-13 21:30:02 EDT,2021-04-13,21:30:02,-0400,1349149096909668363,potus,President Biden,,"This afternoon, Vice President Harris and I met with members of the Congressional Black Caucus at the White House. We’re committed to working together to make progress on everything from policing reform and voting rights to economic opportunity and racial equity.  https://t.co/TfLeJEgEyh",en,[],[],['https://pbs.twimg.com/media/Ey5ct--WYAIVo_u.jpg'],1554,2639,20149,[],[],https://twitter.com/POTUS/status/1382144082181558275,False,,1,https://pbs.twimg.com/media/Ey5ct--WYAIVo_u.jpg,,,,,,,[],,,,
1382128972243210242,1382128972243210242,2021-04-13 20:30:00 EDT,2021-04-13,20:30:00,-0400,1349149096909668363,potus,President Biden,,"Today, the FDA and CDC recommended a pause in the use of the Johnson &amp; Johnson vaccine. Here’s what you need to know:  https://t.co/QVtrEkqO8F",en,[],[],[],1645,3353,14784,[],[],https://twitter.com/POTUS/status/1382128972243210242,False,,1,https://pbs.twimg.com/media/Ey5DNQgXAAMR-mb.jpg,,,,,,,[],,,,
1382120415456325634,1382120415456325634,2021-04-13 19:56:00 EDT,2021-04-13,19:56:00,-0400,1349149096909668363,potus,President Biden,,"Jill and I send our warmest wishes to the South Asian and Southeast Asian communities who are celebrating Vaisakhi, Navratri, Songkran, and the incoming New Year this week. Happy Bengali, Cambodian, Lao, Myanmarese, Nepali, Sinhalese, Tamil, Thai, and Vishu New Year!",en,[],[],[],1995,6678,57192,[],[],https://twitter.com/POTUS/status/1382120415456325634,False,,0,,,,,,,,[],,,,
1382097883948851206,1382097883948851206,2021-04-13 18:26:28 EDT,2021-04-13,18:26:28,-0400,1349149096909668363,potus,President Biden,,"This can be the moment that America wins the future — but it’s going to take all of us to make it happen.  Let’s do big things, together.  https://t.co/gpLrVyli79",en,[],[],[],1292,2901,15374,[],[],https://twitter.com/POTUS/status/1382097883948851206,False,,1,https://pbs.twimg.com/media/Ey4ysr7WEAsJb_G.jpg,,,,,,,[],,,,
1382074869047820290,1382074869047820290,2021-04-13 16:55:01 EDT,2021-04-13,16:55:01,-0400,1349149096909668363,potus,President Biden,,"“When the will defies fear, when duty throws the gauntlet down to fate, when honor scorns to compromise with death — that is heroism.” — R.G. Ingersoll   Capitol Police Officer William Evans was a hero.  https://t.co/Xtius0vq0z",en,[],[],['https://pbs.twimg.com/media/Ey4dxP-WYAI_jwX.jpg'],889,3075,27596,[],[],https://twitter.com/POTUS/status/1382074869047820290,False,,1,https://pbs.twimg.com/media/Ey4dxP-WYAI_jwX.jpg,,,,,,,[],,,,
1382060825289048067,1382060825289048067,2021-04-13 15:59:12 EDT,2021-04-13,15:59:12,-0400,1349149096909668363,potus,President Biden,,"Race should never determine health outcomes — and pregnancy and childbirth should be safe for all. But for too many Black women, safety and equity have been denied. This Black Maternal Health Week, our Administration is taking action to change that.  https://t.co/9s33KmLSdv",en,[],['https://www.whitehouse.gov/briefing-room/presidential-actions/2021/04/13/a-proclamation-on-black-maternal-health-week-2021/'],[],1227,2761,17198,[],[],https://twitter.com/POTUS/status/1382060825289048067,False,,0,,,,,,,,[],,,,
1381775395905802244,1381775395905802244,2021-04-12 21:05:01 EDT,2021-04-12,21:05:01,-0400,1349149096909668363,potus,President Biden,,"We can’t let the divisions of the moment stop us from doing right by our future. That’s why this afternoon, I brought together a bipartisan group of lawmakers to discuss how we can build America’s infrastructure back better with the American Jobs Plan.  https://t.co/OT3gSXQcU2",en,[],[],['https://pbs.twimg.com/media/Ey0NZmlWYAMU6bb.jpg'],2085,2363,18439,[],[],https://twitter.com/POTUS/status/1381775395905802244,False,,1,https://pbs.twimg.com/media/Ey0NZmlWYAMU6bb.jpg,,,,,,,[],,,,
1381765708653207557,1381765708653207557,2021-04-12 20:26:31 EDT,2021-04-12,20:26:31,-0400,1349149096909668363,potus,President Biden,,"As the crescent moon ushers in the month, Jill and I send our warmest greetings and best wishes to Muslim communities in the United States and around the world. Ramadan Kareem.",en,[],[],[],2437,9310,90962,[],[],https://twitter.com/POTUS/status/1381765708653207557,False,,0,,,,,,,,[],,,,
1381744189680062465,1381744189680062465,2021-04-12 19:01:01 EDT,2021-04-12,19:01:01,-0400,1349149096909668363,potus,President Biden,,"Today I’m thinking about Daunte Wright and his family — and the pain, anger, and trauma that Black America experiences every day. While we await a full investigation, we know what we need to do to move forward: rebuild trust and ensure accountability so no one is above the law.",en,[],[],[],6341,13947,112975,[],[],https://twitter.com/POTUS/status/1381744189680062465,False,,0,,,,,,,,[],,,,
1381636731426979847,1381636731426979847,2021-04-12 11:54:00 EDT,2021-04-12,11:54:00,-0400,1349149096909668363,potus,President Biden,,"When I served as Vice President, I asked to be the last person with the President before big decisions were made — and @VP is providing the same counsel to me. She’s the last voice in the room and never fails to speak the truth as we work to build our nation back better.  https://t.co/I4EXm204l3",en,"[{'screen_name': 'vp', 'name': 'vice president kamala harris', 'id': '803694179079458816'}]",[],['https://pbs.twimg.com/media/EyyPSQsXAAUH2vz.jpg'],4369,11277,120903,[],[],https://twitter.com/POTUS/status/1381636731426979847,False,,1,https://pbs.twimg.com/media/EyyPSQsXAAUH2vz.jpg,,,,,,,[],,,,
1381326182155714564,1381326182155714564,2021-04-11 15:20:00 EDT,2021-04-11,15:20:00,-0400,1349149096909668363,potus,President Biden,,It’s time we invest in the future of America once again.,en,[],[],[],5365,10051,105805,[],[],https://twitter.com/POTUS/status/1381326182155714564,False,,0,,,,,,,,[],,,,
1381275665710911488,1381275665710911488,2021-04-11 11:59:16 EDT,2021-04-11,11:59:16,-0400,1349149096909668363,potus,President Biden,,Our progress on vaccinations is proof that there’s nothing America can’t achieve when we do it together.  https://t.co/51fKUzciVJ,en,[],[],['https://pbs.twimg.com/media/EytG5ejWYAEWxZm.jpg'],2494,5601,47063,[],[],https://twitter.com/POTUS/status/1381275665710911488,False,,1,https://pbs.twimg.com/media/EytG5ejWYAEWxZm.jpg,,,,,,,[],,,,
1381026709248602115,1381026709248602115,2021-04-10 19:30:00 EDT,2021-04-10,19:30:00,-0400,1349149096909668363,potus,President Biden,,Gun violence in this country is an epidemic — and it’s long past time Congress take action.,en,[],[],[],7476,15779,146383,[],[],https://twitter.com/POTUS/status/1381026709248602115,False,,0,,,,,,,,[],,,,
1380962571361128453,1380962571361128453,2021-04-10 15:15:08 EDT,2021-04-10,15:15:08,-0400,1349149096909668363,potus,President Biden,,This isn’t complicated.  https://t.co/4Fei10Vjih,en,[],[],[],3043,5621,37102,[],[],https://twitter.com/POTUS/status/1380962571361128453,False,,1,https://pbs.twimg.com/media/EyoqIyWXEA88cMP.jpg,,,,,,,[],,,,
1380889206499721217,1380889206499721217,2021-04-10 10:23:37 EDT,2021-04-10,10:23:37,-0400,1349149096909668363,potus,President Biden,,"The American Jobs Plan is a once-in-a-generation opportunity to invest in the future of America. For this episode of our weekly conversation, I invited members of my Jobs Cabinet to break down their favorite parts.  https://t.co/Kyn0lEmVW1",en,[],[],[],1795,4373,21480,[],[],https://twitter.com/POTUS/status/1380889206499721217,False,,1,https://pbs.twimg.com/media/EynnaXiW8AE399S.jpg,,,,,,,[],,,,
1380666838292566017,1380666838292566017,2021-04-09 19:40:00 EDT,2021-04-09,19:40:00,-0400,1349149096909668363,potus,President Biden,,A new study put out just last week found that at least 55 of our largest corporations used various loopholes to pay $0 in federal income taxes in 2020.  It’s not fair to the rest of the American taxpayers — and we’re going to put an end to it.,en,[],[],[],4531,18215,127801,[],[],https://twitter.com/POTUS/status/1380666838292566017,False,,0,,,,,,,,[],,,,
1380641708782850048,1380641708782850048,2021-04-09 18:00:09 EDT,2021-04-09,18:00:09,-0400,1349149096909668363,potus,President Biden,,High-speed internet is essential infrastructure in the 21st century.  https://t.co/1vAeHdAUQ2,en,[],[],[],2166,5193,35970,[],[],https://twitter.com/POTUS/status/1380641708782850048,False,,1,https://pbs.twimg.com/media/EykGULBWQAMufj4.jpg,,,,,,,[],,,,
1380611589171216389,1380611589171216389,2021-04-09 16:00:28 EDT,2021-04-09,16:00:28,-0400,1349149096909668363,potus,President Biden,,I’m excited to share my official portrait — and honored to serve as your president every day.  https://t.co/JIe5mDJK5a,en,[],[],['https://pbs.twimg.com/media/Eyjq7IBXMAAbxdX.jpg'],7901,11129,185988,[],[],https://twitter.com/POTUS/status/1380611589171216389,False,,1,https://pbs.twimg.com/media/Eyjq7IBXMAAbxdX.jpg,,,,,,,[],,,,
1380571945574535173,1380571945574535173,2021-04-09 13:22:56 EDT,2021-04-09,13:22:56,-0400,1349149096909668363,potus,President Biden,,"Universal background checks are supported by the vast majority of Americans — and the majority of gun owners.  So let’s be clear, this is not a partisan issue. It’s an American issue.",en,[],[],[],3637,11047,85237,[],[],https://twitter.com/POTUS/status/1380571945574535173,False,,0,,,,,,,,[],,,,
1380544282029883394,1380544282029883394,2021-04-09 11:33:00 EDT,2021-04-09,11:33:00,-0400,1349149096909668363,potus,President Biden,,"Prince Philip’s legacy will live on not only through his family, but in all the charitable endeavors he shaped. Jill and I are keeping the Queen and Prince Philip’s children, grandchildren, great-grandchildren, and the people of the United Kingdom in our hearts during this time.",en,[],[],[],1867,8554,102540,[],[],https://twitter.com/POTUS/status/1380544282029883394,False,,0,,,,,,,,[],,,,
1380319248506044416,1380319248506044416,2021-04-08 20:38:48 EDT,2021-04-08,20:38:48,-0400,1349149096909668363,potus,President Biden,,"I know that the conversation about guns in this country can be a difficult one. But even here, there’s much more common ground than some would have us believe.  https://t.co/ZtN0Zr0rBf",en,[],[],[],2544,2330,15605,[],[],https://twitter.com/POTUS/status/1380319248506044416,False,,1,https://pbs.twimg.com/media/EyfhCddXEAA_XKs.jpg,,,,,,,[],,,,
1380301939783708672,1380301939783708672,2021-04-08 19:30:01 EDT,2021-04-08,19:30:01,-0400,1349149096909668363,potus,President Biden,,We need to ban assault weapons and high-capacity magazines in this country.   There’s no reason somebody needs a weapon of war with 100 rounds in a magazine. None.,en,[],[],[],7196,22589,168435,[],[],https://twitter.com/POTUS/status/1380301939783708672,False,,0,,,,,,,,[],,,,
1380291160296587265,1380291160296587265,2021-04-08 18:47:11 EDT,2021-04-08,18:47:11,-0400,1349149096909668363,potus,President Biden,,We need more than “thoughts and prayers” from Congress. It’s time to act.  https://t.co/BT4VQlyYsD,en,[],[],[],2074,5797,38791,[],[],https://twitter.com/POTUS/status/1380291160296587265,False,,1,https://pbs.twimg.com/media/EyfHfgXXEAkyJU4.jpg,,,,,,,[],,,,
1380258362416365577,1380258362416365577,2021-04-08 16:36:52 EDT,2021-04-08,16:36:52,-0400,1349149096909668363,potus,President Biden,,"On this Holocaust Remembrance Day, we remember the precious lives we lost and honor those who survived to bear witness. We must all give anti-Semitism and hate no safe harbor and ensure the atrocities of the Holocaust never occur again.",en,[],[],[],1460,6965,48801,[],[],https://twitter.com/POTUS/status/1380258362416365577,False,,0,,,,,,,,[],,,,
1380244052239605764,1380244052239605764,2021-04-08 15:40:00 EDT,2021-04-08,15:40:00,-0400,1349149096909668363,potus,President Biden,,The Senate should immediately pass the three House-passed bills to close loopholes in the gun background check system.  That is one of the best tools we have right now to prevent gun violence and save lives.,en,[],[],[],2364,6530,46536,[],[],https://twitter.com/POTUS/status/1380244052239605764,False,,0,,,,,,,,[],,,,
1380237838579564546,1380237838579564546,2021-04-08 15:15:18 EDT,2021-04-08,15:15:18,-0400,1349149096909668363,potus,President Biden,,"My Administration is taking initial steps to reduce gun violence, including:  - Stopping the proliferation of ghost guns - Regulating pistols modified with a stabilizing brace - Helping states adopt red flag laws - Supporting community violence interventions",en,[],[],[],5037,5846,42056,[],[],https://twitter.com/POTUS/status/1380237838579564546,False,,0,,,,,,,,[],,,,
1380187546148339717,1380187546148339717,2021-04-08 11:55:28 EDT,2021-04-08,11:55:28,-0400,1349149096909668363,potus,President Biden,,"Today, I’m joining Vice President Harris and Attorney General Garland to announce new actions to reduce gun violence. Tune in.  https://t.co/p6dgJRYKwe",en,[],['https://twitter.com/i/broadcasts/1lPJqXkzaPZGb'],[],3933,3875,26738,[],[],https://twitter.com/POTUS/status/1380187546148339717,False,,0,,,,,,,,[],,,,
1380177945839419394,1380177945839419394,2021-04-08 11:17:19 EDT,2021-04-08,11:17:19,-0400,1349149096909668363,potus,President Biden,,Whatever partisan divisions there are around other issues — there don’t have to be on infrastructure.  We’re one nation — united and connected.  https://t.co/oSdugebDuc,en,[],[],[],1158,1579,9780,[],[],https://twitter.com/POTUS/status/1380177945839419394,False,,1,https://pbs.twimg.com/media/EydghkpWQAYCjeP.jpg,,,,,,,[],,,,
1379954737366327305,1379954737366327305,2021-04-07 20:30:22 EDT,2021-04-07,20:30:22,-0400,1349149096909668363,potus,President Biden,,It’s time we focus on our nation’s caregiving infrastructure — the kind of infrastructure that helps people build a better life and carve out their place in the middle class.  https://t.co/B91j2Pj4kQ,en,[],[],[],1737,2134,12509,[],[],https://twitter.com/POTUS/status/1379954737366327305,False,,1,https://pbs.twimg.com/media/EyaVhHhXMAAIDWR.jpg,,,,,,,[],,,,
1379943395305664516,1379943395305664516,2021-04-07 19:45:18 EDT,2021-04-07,19:45:18,-0400,1349149096909668363,potus,President Biden,,We need to start seeing infrastructure through the eyes of working people.  https://t.co/ohYa2PBsOr,en,[],[],[],1079,2082,12761,[],[],https://twitter.com/POTUS/status/1379943395305664516,False,,1,https://pbs.twimg.com/media/EyaLM4IWYAU4Ml1.jpg,,,,,,,[],,,,
1379932003638861827,1379932003638861827,2021-04-07 19:00:02 EDT,2021-04-07,19:00:02,-0400,1349149096909668363,potus,President Biden,,Two hundred years ago trains weren’t “traditional” infrastructure either — until America made the choice to lay the tracks.,en,[],[],[],2854,10339,92900,[],[],https://twitter.com/POTUS/status/1379932003638861827,False,,0,,,,,,,,[],,,,
1379921373028564996,1379921373028564996,2021-04-07 18:17:47 EDT,2021-04-07,18:17:47,-0400,1349149096909668363,potus,President Biden,,The idea of infrastructure has always evolved to meet the aspirations of the American people — and it’s evolving again today.  https://t.co/AgJAdN4HML,en,[],[],[],912,1456,9417,[],[],https://twitter.com/POTUS/status/1379921373028564996,False,,1,https://pbs.twimg.com/amplify_video_thumb/1379921295467552769/img/VSSW6qNXvWiEe5so.jpg,,,,,,,[],,,,
1379912737103486979,1379912737103486979,2021-04-07 17:43:28 EDT,2021-04-07,17:43:28,-0400,1349149096909668363,potus,President Biden,,We are America.   We don’t just fix for today.   We build for tomorrow.,en,[],[],[],3821,11294,94613,[],[],https://twitter.com/POTUS/status/1379912737103486979,False,,0,,,,,,,,[],,,,
1379892894786523139,1379892894786523139,2021-04-07 16:24:37 EDT,2021-04-07,16:24:37,-0400,1349149096909668363,potus,President Biden,,"Above all, infrastructure is about meeting the needs of the nation and putting Americans to work to get the job done.",en,[],[],[],1521,5077,40663,[],[],https://twitter.com/POTUS/status/1379892894786523139,False,,0,,,,,,,,[],,,,
1379857925875888128,1379857925875888128,2021-04-07 14:05:40 EDT,2021-04-07,14:05:40,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’m delivering remarks on the historic infrastructure investments in the American Jobs Plan. Tune in.  https://t.co/oxOiRtLI8C",en,[],['https://twitter.com/i/broadcasts/1rmxPzNBqOgGN'],[],1197,1662,9792,[],[],https://twitter.com/POTUS/status/1379857925875888128,False,,0,,,,,,,,[],,,,
1379601287927447552,1379601287927447552,2021-04-06 21:05:53 EDT,2021-04-06,21:05:53,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I stopped by a vaccination clinic at the Virginia Theological Seminary. It’s an example of the kind of partnerships we’re seeing around the country — people coming together across different faiths to serve those most in need. It’s America at its best.  https://t.co/iiT8r1OVnp",en,[],[],['https://pbs.twimg.com/media/EyVUD4sWQAUfPGR.jpg'],1574,2197,19307,[],[],https://twitter.com/POTUS/status/1379601287927447552,False,,1,https://pbs.twimg.com/media/EyVUD4sWQAUfPGR.jpg,,,,,,,[],,,,
1379581687131168772,1379581687131168772,2021-04-06 19:48:00 EDT,2021-04-06,19:48:00,-0400,1349149096909668363,potus,President Biden,,"According to the latest CDC data, almost 80 percent of pre-K through 12 teachers, school staff, and childcare workers received at least one shot by the end of March. That is great progress in protecting our educators – our essential workers.",en,[],[],[],1524,5372,49491,[],[],https://twitter.com/POTUS/status/1379581687131168772,False,,0,,,,,,,,[],,,,
1379569480444080129,1379569480444080129,2021-04-06 18:59:29 EDT,2021-04-06,18:59:29,-0400,1349149096909668363,potus,President Biden,,"Despite the progress we’re making as a nation, I want every American to know in no uncertain terms that the fight against COVID-19 isn’t over.  https://t.co/gZTkXC7czX",en,[],[],[],1308,2209,13949,[],[],https://twitter.com/POTUS/status/1379569480444080129,False,,1,https://pbs.twimg.com/amplify_video_thumb/1379569408713109510/img/Txt_b_3U5uFJU_XX.jpg,,,,,,,[],,,,
1379532894859882498,1379532894859882498,2021-04-06 16:34:07 EDT,2021-04-06,16:34:07,-0400,1349149096909668363,potus,President Biden,,"By April 19, every adult will be eligible to be vaccinated.",en,[],[],[],4520,15873,158423,[],[],https://twitter.com/POTUS/status/1379532894859882498,False,,0,,,,,,,,[],,,,
1379528431671648257,1379528431671648257,2021-04-06 16:16:23 EDT,2021-04-06,16:16:23,-0400,1349149096909668363,potus,President Biden,,"I’m proud to share that yesterday, we crossed 150 million shots in just 75 days of my Administration — on our way to hitting our goal of 200 million shots by my 100th day in office.",en,[],[],[],5232,10784,104560,[],[],https://twitter.com/POTUS/status/1379528431671648257,False,,0,,,,,,,,[],,,,
1379527093952909318,1379527093952909318,2021-04-06 16:11:04 EDT,2021-04-06,16:11:04,-0400,1349149096909668363,potus,President Biden,,My Administration is working to get America vaccinated as quickly as possible. Tune in as I provide an update on our progress and the timeline moving forward.  https://t.co/bHCeCGPLHr,en,[],['https://twitter.com/i/broadcasts/1YqKDeQagQzGV'],[],1473,1474,10086,[],[],https://twitter.com/POTUS/status/1379527093952909318,False,,0,,,,,,,,[],,,,
1379482785438703618,1379482785438703618,2021-04-06 13:15:00 EDT,2021-04-06,13:15:00,-0400,1349149096909668363,potus,President Biden,,It’s time to rebuild America.,en,[],[],[],5218,9728,98200,[],[],https://twitter.com/POTUS/status/1379482785438703618,False,,0,,,,,,,,[],,,,
1379442293774684160,1379442293774684160,2021-04-06 10:34:06 EDT,2021-04-06,10:34:06,-0400,1349149096909668363,potus,President Biden,,"Now is not the time to let up in our fight against COVID-19. We have to hold the line while everyone gets vaccinated. Keep wearing a mask, stay socially distanced, and wash your hands.  Let’s fight this to the end.",en,[],[],[],1836,6470,44351,[],[],https://twitter.com/POTUS/status/1379442293774684160,False,,0,,,,,,,,[],,,,
1379277683885015042,1379277683885015042,2021-04-05 23:40:00 EDT,2021-04-05,23:40:00,-0400,1349149096909668363,potus,President Biden,,"Congrats to the Baylor Bears on their National Championship — and to the Gonzaga Bulldogs on a great season. After an unimaginable year, every team in the tournament proved what’s possible with hard work and determination. You made your schools, communities, and country proud.",en,[],[],[],1220,4568,55222,[],[],https://twitter.com/POTUS/status/1379277683885015042,False,,0,,,,,,,,[],,,,
1379194637320126471,1379194637320126471,2021-04-05 18:10:00 EDT,2021-04-05,18:10:00,-0400,1349149096909668363,potus,President Biden,,Broadband is infrastructure.,en,[],[],[],4314,18551,163018,[],[],https://twitter.com/POTUS/status/1379194637320126471,False,,0,,,,,,,,[],,,,
1379175265562136582,1379175265562136582,2021-04-05 16:53:01 EDT,2021-04-05,16:53:01,-0400,1349149096909668363,potus,President Biden,,"Our Easter celebrations looked different this year, like they did for so many others across the country. But we look forward to next year when the White House will ring with the joy of the season — and God willing, there’ll be an Easter Egg Roll once again.  https://t.co/WscouTQZwk",en,[],[],['https://pbs.twimg.com/media/EyPQmGaWQAE8B3y.jpg'],1138,2074,19850,[],[],https://twitter.com/POTUS/status/1379175265562136582,False,,1,https://pbs.twimg.com/media/EyPQmGaWQAE8B3y.jpg,,,,,,,[],,,,
1379148484415217666,1379148484415217666,2021-04-05 15:06:36 EDT,2021-04-05,15:06:36,-0400,1349149096909668363,potus,President Biden,,"Here’s the deal: Wall Street didn’t build this country — the great American middle class did. It’s time we rebuild the middle class and bring everyone along regardless of race, gender, religion, ethnicity, sexual orientation, or disability.",en,[],[],[],5160,14845,103350,[],[],https://twitter.com/POTUS/status/1379148484415217666,False,,0,,,,,,,,[],,,,
1379118640193228805,1379118640193228805,2021-04-05 13:08:01 EDT,2021-04-05,13:08:01,-0400,1349149096909668363,potus,President Biden,,"Although this year looks different, the rich history of Easter at the White House carries on. Tune in as I deliver remarks.  https://t.co/bLvYAow5yJ",en,[],['https://twitter.com/i/broadcasts/1LyGBdQVXlYxN'],[],759,1093,7931,[],[],https://twitter.com/POTUS/status/1379118640193228805,False,,0,,,,,,,,[],,,,
1378890020241694720,1378890020241694720,2021-04-04 21:59:34 EDT,2021-04-04,21:59:34,-0400,1349149096909668363,potus,President Biden,,"Congratulations to @StanfordWBB on their NCAA Women's Basketball Championship win, and to @ArizonaWBB on a hard-fought season.   This year, every college team went through a uniquely challenging season but Coach VanDerveer's team shows how grit and tenacity can prevail.",en,"[{'screen_name': 'stanfordwbb', 'name': 'stanford women’s basketball', 'id': '188412214'}, {'screen_name': 'arizonawbb', 'name': ""arizona women's basketball"", 'id': '805589190'}]",[],[],1152,2967,33767,[],[],https://twitter.com/POTUS/status/1378890020241694720,False,,0,,,,,,,,[],,,,
1378716622878298113,1378716622878298113,2021-04-04 10:30:32 EDT,2021-04-04,10:30:32,-0400,1349149096909668363,potus,President Biden,,"From our family to yours, we wish you health, hope, joy, and peace. Happy Easter, everyone!  https://t.co/3NHPrbFCVt",en,[],[],[],8145,11579,104593,[],[],https://twitter.com/POTUS/status/1378716622878298113,False,,1,https://pbs.twimg.com/amplify_video_thumb/1378716502812164098/img/tPZTkcCKjZH7efvu.jpg,,,,,,,[],,,,
1378501570086760450,1378501570086760450,2021-04-03 20:16:00 EDT,2021-04-03,20:16:00,-0400,1349149096909668363,potus,President Biden,,"My Administration is working to get America vaccinated as quickly as possible. And this week, we took additional steps to make vaccines more accessible. By April 19, 90% of Americans will live within 5 miles of a place to get a shot.",en,[],[],[],2944,7616,66528,[],[],https://twitter.com/POTUS/status/1378501570086760450,False,,0,,,,,,,,[],,,,
1378458328725086214,1378458328725086214,2021-04-03 17:24:10 EDT,2021-04-03,17:24:10,-0400,1349149096909668363,potus,President Biden,,"The American Jobs Plan will put hundreds of thousands of people to work building a modern, resilient, and fully clean grid.  https://t.co/QzIuRNfsZP",en,[],[],[],1432,2572,15678,[],[],https://twitter.com/POTUS/status/1378458328725086214,False,,1,https://pbs.twimg.com/amplify_video_thumb/1378458289399287812/img/00v0g1tJmm9402m8.jpg,,,,,,,[],,,,
1378434305962221569,1378434305962221569,2021-04-03 15:48:43 EDT,2021-04-03,15:48:43,-0400,1349149096909668363,potus,President Biden,,"I can’t believe I have to say this, but giant corporations shouldn’t pay less in taxes than a teacher or a firefighter.   We’re going to change that – and ensure corporations finally pay their fair share with the Made in America Tax Plan.",en,[],[],[],4622,21243,156557,[],[],https://twitter.com/POTUS/status/1378434305962221569,False,,0,,,,,,,,[],,,,
